date,q05,q50,q95,target_sigma
2019-03-11,0.43272352,0.46997207,0.6655362,0.4516421912925698
2019-03-12,0.43539125,0.472317,0.66783565,0.4590038298578206
2019-03-13,0.4413884,0.47888505,0.6750855,0.45682042355708863
2019-03-14,0.4417898,0.47896752,0.67486686,0.457508808009459
2019-03-15,0.44264325,0.4799106,0.6758086,0.48628767571375514
2019-03-18,0.462323,0.50202143,0.70100087,0.48869814111484733
2019-03-19,0.46946463,0.50883996,0.7082009,0.483722640841484
2019-03-20,0.46866122,0.50757074,0.70636314,0.49427284192843207
2019-03-21,0.47603795,0.5159235,0.715854,0.49448046282059543
2019-03-22,0.4783774,0.51805234,0.7180814,0.49208950978564653
2019-03-25,0.47772303,0.517152,0.71692854,0.48972566137947904
2019-03-26,0.47615665,0.51536953,0.7148914,0.4992128305368799
2019-03-27,0.48222607,0.5222416,0.72284967,0.5108273355162612
2019-03-28,0.491713,0.5324848,0.7345796,0.46903270524909324
2019-03-29,0.46613738,0.50312304,0.70060915,0.46382205296234796
2019-04-01,0.4561093,0.49337253,0.6899838,0.3938049033002874
2019-04-02,0.40678817,0.438576,0.6279682,0.3790030076300737
2019-04-03,0.38369942,0.4151029,0.60364026,0.36715544735967287
2019-04-04,0.36815143,0.39841112,0.58681524,0.4785338611445501
2019-04-05,0.43330836,0.47277644,0.67237574,0.48821677796549545
2019-04-08,0.45752877,0.4962417,0.6966774,0.4783647195539589
2019-04-09,0.45907268,0.49693984,0.6960494,0.46932214691702673
2019-04-10,0.4545967,0.49186444,0.6898084,0.46486382726211756
2019-04-11,0.45087695,0.4878219,0.6851725,0.4672727566113622
2019-04-12,0.45156068,0.48864555,0.68623036,0.4666030147883078
2019-04-15,0.45117956,0.48803496,0.6855759,0.4334553945441223
2019-04-16,0.42877504,0.4628497,0.6568869,0.4368889548570024
2019-04-17,0.4246653,0.459359,0.6538505,0.43696081089508865
2019-04-18,0.42266917,0.45709574,0.65180737,0.43044353333255253
2019-04-22,0.41716138,0.45092174,0.6451214,0.4511947827822258
2019-04-23,0.42882144,0.46424904,0.66070575,0.43499284414838224
2019-04-24,0.42085588,0.45455602,0.64942783,0.43723359616960805
2019-04-25,0.4202301,0.45431465,0.6494495,0.4491106456114247
2019-04-26,0.42763296,0.46255666,0.6589913,0.46474578125344407
2019-04-29,0.44001055,0.47598857,0.6740915,0.47415761569336357
2019-04-30,0.44989863,0.48637354,0.68549603,0.4726112837203829
2019-05-01,0.45195204,0.4881023,0.6870579,0.4506499286560558
2019-05-02,0.4380294,0.472356,0.6689132,0.4855803605409701
2019-05-03,0.45806476,0.4956035,0.6958919,0.5086654419737904
2019-05-06,0.4789334,0.51774514,0.7208112,0.4186140982770374
2019-05-07,0.42420962,0.45535392,0.6487723,0.4178483976126223
2019-05-08,0.4098379,0.44221124,0.6354832,0.4180499715072416
2019-05-09,0.4046935,0.43679148,0.6304454,0.41858304740685054
2019-05-10,0.40254515,0.43454963,0.62848395,0.4128458739781937
2019-05-13,0.39758816,0.42909464,0.62265235,0.438205515014414
2019-05-14,0.4122389,0.44584313,0.6419938,0.4510282009883869
2019-05-15,0.42453057,0.45885235,0.6562353,0.4513525947706697
2019-05-16,0.42845273,0.46267948,0.6599551,0.4364177502143125
2019-05-17,0.42016268,0.45328656,0.64886874,0.4995604123454785
2019-05-20,0.46060434,0.49933788,0.70149976,0.4970276853493156
2019-05-21,0.47018948,0.5076059,0.7096794,0.48968845942814787
2019-05-22,0.46902186,0.5059245,0.7070779,0.515501028314026
2019-05-23,0.48700172,0.52626795,0.7302349,0.5248256949132497
2019-05-24,0.49855128,0.53808343,0.7433842,0.5152469682374909
2019-05-28,0.49593064,0.53444177,0.738818,0.4950249354641571
2019-05-29,0.4820972,0.5190829,0.72101337,0.4806095583626137
2019-05-30,0.46884096,0.50501907,0.70502263,0.48070500468354843
2019-05-31,0.46510643,0.5015445,0.7013467,0.4800908488923734
2019-06-03,0.46323013,0.4996013,0.69927996,0.444635972321347
2019-06-04,0.4384253,0.4719451,0.667707,0.5133663561110018
2019-06-05,0.4777485,0.51768184,0.7208682,0.5206085554193546
2019-06-06,0.49276736,0.53200305,0.7365821,0.5529453664340599
2019-06-07,0.5192268,0.56114125,0.7697478,0.5529710140883226
2019-06-10,0.5272733,0.56846964,0.777854,0.5778908685361192
2019-06-11,0.5470588,0.59045815,0.80316776,0.5844243616780854
2019-06-12,0.5574862,0.60090196,0.81521004,0.5693487596411247
2019-06-13,0.55116254,0.5928868,0.8058966,0.5687044929303666
2019-06-14,0.5496979,0.5916119,0.80439764,0.5694475873734294
2019-06-17,0.5499681,0.59198344,0.80478746,0.5925699223266654
2019-06-18,0.5654346,0.6096599,0.82526964,0.5202766613879285
2019-06-19,0.5210836,0.5584603,0.76573807,0.5086273656165028
2019-06-20,0.50195956,0.53983617,0.74426574,0.5228160215946587
2019-06-21,0.5055851,0.5450357,0.75044256,0.4657851006055023
2019-06-24,0.46680075,0.501349,0.69998914,0.465017815031053
2019-06-25,0.45576215,0.49132144,0.6892137,0.45917465967806315
2019-06-26,0.44762123,0.48270097,0.67984885,0.45629599168954565
2019-06-27,0.44260943,0.47758004,0.67435676,0.4573328317566266
2019-06-28,0.4412882,0.4764391,0.67332524,0.45389659557851264
2019-07-01,0.43815085,0.47306737,0.6695939,0.44568888227390646
2019-07-02,0.4315191,0.4658565,0.6615439,0.4242271464393173
2019-07-03,0.415338,0.44810212,0.6416632,0.36906527460368643
2019-07-05,0.37595725,0.40486875,0.5935372,0.37285170209878893
2019-07-08,0.36648467,0.39605424,0.5859612,0.35134198507581044
2019-07-09,0.34939134,0.37708032,0.56597066,0.3493203960579094
2019-07-10,0.34212023,0.36974618,0.55932283,0.34644899196272577
2019-07-11,0.33717924,0.36454022,0.5545356,0.3432704896220781
2019-07-12,0.33310127,0.36028916,0.55048645,0.3165549147862538
2019-07-15,0.31649876,0.34188455,0.5304773,0.32584760409131514
2019-07-16,0.31603235,0.3421669,0.5322825,0.3285668328190865
2019-07-17,0.3165518,0.34276366,0.5334398,0.2978729230737207
2019-07-18,0.29989097,0.32412007,0.51273775,0.29936769856888285
2019-07-19,0.2953007,0.31974167,0.50930256,0.302406778713439
2019-07-22,0.2946883,0.31919256,0.5095289,0.27813132197643253
2019-07-23,0.28176272,0.30477765,0.493692,0.28021744550794486
2019-07-24,0.27838114,0.30158612,0.49140552,0.282509729766771
2019-07-25,0.2777491,0.30099228,0.49146,0.6016614877570233
2019-07-26,0.47109538,0.5229274,0.7403973,0.6017783281421579
2019-07-29,0.533702,0.580441,0.7974902,0.6098087690861701
2019-07-30,0.5634199,0.61019135,0.8286912,0.6156736843172291
2019-07-31,0.5800217,0.62660664,0.8467253,0.6143005904601168
