Date,q05,q50,q95,target_sigma
2019-06-05,0.26275736,0.31476697,0.35080683,0.32632869208451326
2019-06-06,0.27249938,0.32507655,0.36113328,0.3243336765851229
2019-06-07,0.27419582,0.32660016,0.36258283,0.3408879478049748
2019-06-10,0.2861151,0.34007716,0.3773694,0.3437389060915984
2019-06-11,0.29139078,0.34567752,0.38323253,0.34370486868873934
2019-06-12,0.2932425,0.3476134,0.38538697,0.26829468083214975
2019-06-13,0.24309622,0.29117966,0.32437336,0.2637687174018633
2019-06-14,0.22696118,0.2748005,0.3087063,0.26248107675400184
2019-06-17,0.22006647,0.26756218,0.3012351,0.26251648859156806
2019-06-18,0.2172747,0.2645059,0.29809844,0.2722547031424791
2019-06-19,0.2226115,0.2703718,0.30434352,0.24356900000321052
2019-06-20,0.20434086,0.24978125,0.2823575,0.23778212389188175
2019-06-21,0.19561516,0.24061275,0.2738523,0.22301657575835748
2019-06-24,0.18285547,0.22658522,0.2596827,0.2102953983174047
2019-06-25,0.17069042,0.21333474,0.24672964,0.21970755465199288
2019-06-26,0.17283805,0.2159428,0.25027525,0.22519843640003712
2019-06-27,0.1765289,0.21977416,0.2540899,0.2231620884105583
2019-06-28,0.1761599,0.21915948,0.25323462,0.2289929497943131
2019-07-01,0.17994739,0.22336426,0.25768223,0.21685051951894246
2019-07-02,0.17307858,0.21559191,0.24936962,0.20807348707432435
2019-07-03,0.16567488,0.20759913,0.24160308,0.18065358431845885
2019-07-05,0.14692593,0.18683362,0.22060424,0.17849847326036336
2019-07-08,0.14014064,0.17977628,0.21478054,0.19664681338316814
2019-07-09,0.14817232,0.18879402,0.22469202,0.17905014308483116
2019-07-10,0.13991588,0.17906955,0.21397346,0.17730415581799028
2019-07-11,0.13665017,0.1756956,0.21122304,0.17732139348783485
2019-07-12,0.13550489,0.17442217,0.21020928,0.17755834369445325
2019-07-15,0.13515536,0.17398784,0.20989755,0.17901857903189677
2019-07-16,0.13579859,0.17466992,0.21067372,0.1768238279977127
2019-07-17,0.13471295,0.1733914,0.20932314,0.1787861709097471
2019-07-18,0.13550045,0.17431381,0.21039537,0.16541105680767407
2019-07-19,0.1283121,0.16616526,0.20186871,0.17473903070653773
2019-07-22,0.13131621,0.16983503,0.20632887,0.18873223818846693
2019-07-23,0.13999064,0.17939574,0.21598592,0.1888083921494744
2019-07-24,0.14263922,0.1820682,0.21801758,0.1887664046707155
2019-07-25,0.14362627,0.1831944,0.21896115,0.18171139599310718
2019-07-26,0.13996525,0.17912877,0.2146473,0.16861988502846684
2019-07-29,0.13162975,0.16991201,0.20537943,0.17034147225222634
2019-07-30,0.13006552,0.16842607,0.20455691,0.16702315969392387
2019-07-31,0.12756802,0.16555008,0.20171005,0.16953858879785688
2019-08-01,0.1280935,0.16616812,0.2026003,0.18901665012791427
2019-08-02,0.13911788,0.1784857,0.2153624,0.20270812035459007
2019-08-05,0.15053265,0.19083802,0.22722688,0.2751500316387947
2019-08-06,0.20090637,0.24665517,0.28443143,0.2762875511263251
2019-08-07,0.21688843,0.26288894,0.2979605,0.2779793422492717
2019-08-08,0.22424737,0.27106652,0.3057471,0.28656824473267967
2019-08-09,0.23300372,0.28093383,0.31579503,0.28689981919743984
2019-08-12,0.23621424,0.28446665,0.31905413,0.2856443161186626
2019-08-13,0.23677488,0.2851556,0.3195964,0.3192800659980224
2019-08-14,0.25933385,0.31055138,0.34678903,0.3369989914575128
2019-08-15,0.2774027,0.33027777,0.36722687,0.33687582600088045
2019-08-16,0.28318825,0.3363078,0.37333995,0.3445337843644227
2019-08-19,0.29078853,0.34486386,0.3826985,0.34519933492121285
2019-08-20,0.29380226,0.34812915,0.3861328,0.3369620769129309
2019-08-21,0.28957996,0.3432836,0.380792,0.33789152757327456
2019-08-22,0.2893052,0.3431892,0.38079706,0.3378938309792596
2019-08-23,0.28915155,0.34307486,0.38060138,0.37642297114804485
2019-08-26,0.31440246,0.37218904,0.41277647,0.3823459827796664
2019-08-27,0.32521245,0.3837496,0.42519924,0.3826371235500457
2019-08-28,0.32936892,0.38812068,0.43027335,0.3833679152007536
2019-08-29,0.3316764,0.39066705,0.43327945,0.38121728489746126
2019-08-30,0.33126116,0.39012343,0.4327408,0.3734182578314298
2019-09-03,0.326222,0.3842808,0.42625013,0.36921700212092423
2019-09-04,0.32209688,0.37971833,0.42118722,0.31536600269993575
2019-09-05,0.28458542,0.33698362,0.37398812,0.31573377009874776
2019-09-06,0.27463275,0.32706445,0.36378652,0.3151566031960786
2019-09-09,0.27008742,0.32228813,0.3583272,0.30806506290682345
2019-09-10,0.26337862,0.31480336,0.35011914,0.3069393973366793
2019-09-11,0.26044548,0.31163442,0.3468167,0.32051714895433836
2019-09-12,0.2682783,0.32046977,0.3564168,0.2927373071079511
2019-09-13,0.2517478,0.3015803,0.33572337,0.27956590774611045
2019-09-16,0.23877169,0.28758344,0.3214232,0.27783677498744735
2019-09-17,0.23358764,0.28216934,0.31606123,0.2689065101006874
2019-09-18,0.22562407,0.2733866,0.30683807,0.26417504922421225
2019-09-19,0.21989162,0.26717624,0.30060208,0.266742357290403
2019-09-20,0.21972202,0.2670763,0.30074,0.2711714891794044
